h_type	date	adress	loc	num_floor	unit_per_floor	price	age	statuse	view	doc_status	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment
آپارتمان	1402/06/11	هروی خ ساقدوش	4	6	6	20,540,000,000 تومان	8	اجاره	سنگ	شخصي	1	0	0	0	1	158	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/13	تهران پارس بین تیرانداز و فلكه دوم	4	4	2	5,500,000,000 تومان	25	مسکونی	سنگ	شخصي	0	1	0	0	3	67	2	1	هایگلاس	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/01	بزرگراه رسالت خ احمدیان خ احدزاده	4	5	3	10,000,000,000 تومان	7	مسکونی	سنگ	شخصي	0	1	0	0	5	100	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	هنگام بالاتراز سازمان آب	4	4	2	3,060,000,000 تومان	30	تخلیه	سنگ	شخصي	1	0	0	0	4	45	1	1	MDF	ايرانی	پارکت	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/06	فرجام خ حیدرخانی شمالی	4	4	2	5,000,000,000 تومان	12	مسکونی	سنگ	شخصي	1	0	0	0	1	60	2	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	تهرانپارس بلوار پروین	4	4	3	3,550,000,000 تومان	16	تخلیه	سنگ	شخصي	0	1	0	0	4	48	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/05	سراج كوچه گمنام	4	4	3	3,650,000,000 تومان	25	مسکونی	سنگ	شخصي	1	0	0	0	4	60	1	1	MDF	فرنگی	سراميک	1	0	0	0	کولر_گاز
آپارتمان	1402/06/13	تهران پارس خ 190 غربی	4	5	2	10,400,000,000 تومان	6	مسکونی	سنگ	شخصي	0	1	0	0	1	95	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/14	هنگام نرسیده به كوی سهند	4	5	2	17,600,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	5	160	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/01	فرجام خ 37	4	4	1	13,696,000,000 تومان	6	اجاره	سنگ	شخصي	1	0	0	0	2	128	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/09	تهرانپارس 194 شرقی	4	4	2	4,400,000,000 تومان	25	تخلیه	آجر سه سانت	شخصي	1	0	0	0	4	54	1	1	MDF	ايرانی	پارکت	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/29	تهرانپارس فلكه چهارم خ توحید	4	4	2	4,700,000,000 تومان	23	مسکونی	سنگ	شخصي	1	0	0	0	2	59	1	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/07	تهران پارس بین بلوار پروین و خیری	4	4	2	4,000,000,000 تومان	17	مسکونی	سنگ	شخصي	1	0	0	0	4	55	1	1	چوبي فلزي	ايرانی	سنگ	1	0	1	0	کولر_گاز
آپارتمان	1402/06/01	جشنواره خ احسان	4	4	2	6,900,000,000 تومان	9	مسکونی	سنگ	شخصي	1	0	0	0	3	94	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	بنی هاشم خ امیرنیا	4	4	1	16,300,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	1و2	106	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/07	هروی حسین اباد	4	11	9	22,440,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	مختلف	187	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	فرجام غربی خ باقری	4	5	3	8,000,000,000 تومان	8	مسکونی	سنگ	شخصي	1	0	0	0	4	93	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/02	فرجام خ حیدرخانی	4	3	2	10,000,000,000 تومان	30	تخلیه	سنگ	شخصي	1	0	0	0	2	105	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/06	دلاوران خ والائیان جنوبی	4	4	1	3,200,000,000 تومان	17	مسکونی	سنگ	شخصي	0	1	0	0	1	52	1	1	MDF	فرنگی	سراميک	1	0	0	1	کولر_گاز
آپارتمان	1402/06/07	هروی حسین اباد	4	11	9	23,400,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	مختلف	195	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	تهرانپارس بین بلوار پروین و گیو	4	4	2	6,100,000,000 تومان	16	مسکونی	سنگ	شخصي	1	0	0	0	4	87	2	1	MDF	ايراني فرنگي	پارکت	1	1	1	0	کولر_گاز
آپارتمان	1402/06/06	تهران پارس خ صاحب الزمان رو به روی شهرك فرهنگیان	4	4	4	4,500,000,000 تومان	22	مسکونی	سنگ	شخصي	0	1	0	0	1	60	1	1	MDF	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/06	تهران پارس بلوار پروین خ 188	4	4	4	3,500,000,000 تومان	16	اجاره	سنگ	شخصي	0	1	0	0	4	52	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	تهرانپارس فلكه سوم خ 194	4	4	1	16,000,000,000 تومان	1	مسکونی	سنگ	شخصي	0	1	0	0	3	120	3	1	نيمه مبله	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	جشنواره كوی احسان	4	4	4	4,000,000,000 تومان	20	تخلیه	سنگ	شخصي	1	0	0	0	4	78	2	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/30	مجیدیه شمالی خ منصوری	4	5	2	10,700,000,000 تومان	5	تخلیه	سنگ	شخصي	1	0	0	0	4	90	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/13	هنگام نرسیده به خ قزوینی	4	5	2	11,500,000,000 تومان	9	اجاره	سنگ	شخصي	1	0	0	0	4	108	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/11	شمس آباد بلوار بیژن	4	5	2	10,500,000,000 تومان	16	اجاره	سنگ	شخصي	0	1	0	0	4	112	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/30	هروی حسین آباد	4	9	7	17,000,000,000 تومان	1	اجاره	سنگ	دردست اقدام	0	1	0	0	4	117	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	میدان رسالت خ سلمان طرقی	4	4	1	3,600,000,000 تومان	20	اجاره	سنگ	شخصي	0	1	0	0	2	61	2	1	فلزي	ايرانی	سراميک	0	0	0	1	کولر_گاز
آپارتمان	1402/06/13	تهران پارس بین میدان استخر و فلكه چهارم خ 222	4	7	6	8,188,000,000 تومان	2	مسکونی	سنگ	شخصي	0	1	0	0	4	92	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	حكیمیه خ والفجر	4	6	3	12,000,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	1	0	0	1	125	2	1	چوبي	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/14	تهران پارس خ 120 غربی	4	4	2	7,590,000,000 تومان	22	مسکونی	گرانيت	شخصي	0	1	0	0	3	69	2	1	MDF	ايرانی	سنگ	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/01	خواجه عبداله نرسیده به خ پنجم	4	4	2	10,000,000,000 تومان	20	اجاره	سنگ	شخصي	1	1	1	0	3	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	تهران پارس بلوار پروین خ 196 بین 133و135	4	4	2	4,800,000,000 تومان	15	مسکونی	سنگ	شخصي	1	0	0	0	2	65	1	1	هایگلاس	ايرانی	سراميک	1	0	1	1	کولر_گاز
آپارتمان	1402/06/02	تهرانپارس بین عادل و طاهری	4	10	7	11,000,000,000 تومان	نوساز	تخلیه	سنگ	دردست اقدام	1	1	0	0	3	87	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	تهرانپارس خ توحید	4	4	1	11,655,000,000 تومان	12	مسکونی	سنگ	شخصي	0	1	0	0	3	111	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/08	هروی حسین اباد	4	11	4	19,910,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	1	0	0	7	181	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/08	شمس آباد خ كاووسی	4	5	4	8,700,000,000 تومان	20	اجاره	سنگ	شخصي	1	1	0	0	2	87	3	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	اتوبان بابایی شهرك شهپریان	4	10	8	7,800,000,000 تومان	6	مسکونی	سنگ	تعاوني	0	1	0	0	8	90	2	1	چوبي	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	هنگام شمیران نو	4	5	2	5,460,000,000 تومان	2	مسکونی	سنگ	مشاع	1	1	0	0	6	84	2	1	MDF	ايرانی	سراميک	1	1	0	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/29	جشنواره خ زهدی	4	6	2	5,330,000,000 تومان	7	مسکونی	سنگ	شخصي	0	1	0	0	5	82	2	1	MDF	ايرانی	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/12	تهرانپارس بلوار پروین بین 131 و 133	4	4	3	3,000,000,000 تومان	20	تخلیه	سنگ	شخصي	0	1	0	0	همكف	58	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/08	جشنواره خ زهدی خ مرادی	4	4	2	3,450,000,000 تومان	7	مسکونی	سنگ	شخصي	0	1	0	0	1	47	1	1	MDF	ايرانی	سراميک	1	0	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	لویزان شیان 3	4	4	4	13,500,000,000 تومان	22	اجاره	سنگ	شخصي	0	0	1	1	1	114	2	1	MDF	فرنگی	پارکت	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/06	فرجام خ عبادی جنوبی	4	5	2	5,000,000,000 تومان	2	تخلیه	سنگ	شخصي	1	0	0	0	1	52	1	1	MDF	ايراني فرنگي	سراميک	1	1	0	1	کولر_آسانسور_گاز
آپارتمان	1402/06/05	شمس آباد بلوار بیژن	4	5	2	9,000,000,000 تومان	8	اجاره	سنگ	شخصي	1	1	0	0	3	86	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/09	نیروی دریائی كوی سهند	4	5	2	9,250,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	4	83	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/12	شمس آباد خ لاهیجانی	4	5	2	14,420,000,000 تومان	نوساز	اجاره	سنگ	دردست اقدام	0	1	0	0	3	140	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/02	تهرانپارس خ جعفری تهرانی (176 غربی)	4	7	4	11,500,000,000 تومان	4	مسکونی	سنگ	شخصي	0	1	0	0	5	108	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_زیر زمین_مستخدم_چیلر_پکیج_گاز
آپارتمان	1402/05/30	خواجه عبدالله خ ابوذر غفاری	4	5	2	19,000,000,000 تومان	1	تخلیه	سنگ	شخصي	1	1	0	0	1	130	3	1	چوبي	ايراني فرنگي	سنگ	0	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/13	تهرانپارس بین فلكه دوم وسوم	4	5	2	8,500,000,000 تومان	10	مسکونی	گرانيت	شخصي	0	1	0	0	4	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/30	تهرانپارس میدان پروین	4	3	2	4,300,000,000 تومان	20	اجاره	سنگ	شخصي	0	1	0	0	همكف	64	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/13	اتوبان بابایی شهرك شهید بهشتی	4	8	5	7,700,000,000 تومان	12	مسکونی	سيمان	تعاوني	0	1	0	0	6	105	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	شمس آباد خ ریحانی	4	3	3	5,800,000,000 تومان	20	اجاره	سنگ	شخصي	1	1	0	0	2	45	1	1	MDF	فرنگی	پارکت	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/04	تهران پارس خ بهار	4	5	2	9,500,000,000 تومان	14	مسکونی	سنگ	شخصي	0	1	0	0	3	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/13	شمس آباد  خ ریحانی	4	5	2	6,500,000,000 تومان	17	اجاره	سنگ	شخصي	0	1	0	0	5	66	2	1	MDF	ايراني فرنگي	لامنيت	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	جشنواره خ هلیسائی	4	4	1	3,300,000,000 تومان	15	تخلیه	سنگ	شخصي	1	0	0	0	4	68	2	1	ندارد	ايرانی	سنگ	1	0	1	1	کولر_گاز
آپارتمان	1402/06/12	خواجه عبداله خ چهاردهم	4	4	3	7,700,000,000 تومان	24	تخلیه	سنگ	شخصي	0	1	0	0	2	79	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/06	سراج خ شهرابی	4	4	4	3,500,000,000 تومان	13	تخلیه	آجر سه سانت	شخصي	0	1	0	0	4	50	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/07	جشنواره خ احسان	4	5	4	3,300,000,000 تومان	7	مسکونی	سيمان	تعاوني	1	0	0	0	5	75	1	1	MDF	ايرانی	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	هروی حسین اباد	4	11	9	14,520,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	مختلف	121	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/13	هنگام شمیران نو	4	3	1	4,600,000,000 تومان	30	تخلیه	سنگ	قولنامه اي	0	1	0	0	2	150	2	1	MDF	ايرانی	سراميک	0	0	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/28	بزرگراه رسالت خ داور شمالی	4	4	1	3,400,000,000 تومان	27	تخلیه	سنگ	شخصي	1	0	0	0	3	42	1	1	MDF	ايرانی	پارکت	0	0	0	0	کولر_پکیج_گاز
آپارتمان	1402/05/29	تهرانپارس بلوار پروین كوچه 186	4	4	2	4,700,000,000 تومان	29	مسکونی	سنگ	شخصي	0	1	0	0	3	75	2	1	MDF	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/11	جشنواره میدان والفجر خ همای غربی	4	4	1	2,150,000,000 تومان	2	مسکونی	سنگ	قولنامه اي	1	0	0	0	4	57	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/13	حكیمیه پیام	4	6	2	11,600,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	5	116	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/28	حكیمیه بلوار ساحل	4	4	2	5,300,000,000 تومان	20	مسکونی	سنگ	شخصي	0	1	0	0	1	69	2	1	هایگلاس	فرنگی	پارکت	0	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	تهران پارس بین گیو و كادوس	4	5	2	9,950,000,000 تومان	7	مسکونی	سنگ	شخصي	0	1	0	0	2	106	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/31	تهران پارس بلوار پروین خ واثقی	4	5	2	7,300,000,000 تومان	6	مسکونی	سنگ	شخصي	1	0	0	0	5	93	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/14	نیروی دریایی نرسیده به خ حقیقی	4	5	3	4,100,000,000 تومان	20	تخلیه	سنگ	شخصي	0	0	1	0	3	50	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/05	تهران پارس فلكه 3 خ زفرقندی خ طاهری	4	5	2	4,587,000,000 تومان	20	مسکونی	سنگ	شخصي	0	1	0	0	4	66	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/01	تهرانپارس بین باقری و ایزدپناه	4	4	1	17,000,000,000 تومان	1	مسکونی	سنگ	شخصي	1	0	0	0	2	141	2	1	چوبي	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/01	تهرانپارس فلكه اول	4	6	2	17,900,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	1	0	0	1	139	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/02	هنگام شمیران نو خ یازدهم	4	4	1	1,700,000,000 تومان	30	اجاره	سيمان	قولنامه اي	0	1	0	0	همكف	60	1	1	MDF	ايرانی	سراميک	1	0	0	0	کولر_گاز
آپارتمان	1402/05/29	جشنواره روبروی متروی فرهنگسرا خ جعفرپناه	4	5	5	4,350,000,000 تومان	19	اجاره	سنگ	شخصي	0	0	1	1	5	87	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	تهرانپارس بین باقری و اردیبهشت	4	5	2	10,925,000,000 تومان	10	تخلیه	سنگ	شخصي	0	1	0	0	3	115	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/13	تهران پارس خ استخر	4	4	2	6,200,000,000 تومان	14	تخلیه	گرانيت	شخصي	1	0	0	0	4	78	2	1	MDF	ايرانی	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/01	تهران پارس بلوار پروین خ 196 شرقی	4	5	2	6,200,000,000 تومان	2	مسکونی	سنگ	شخصي	0	1	0	0	1	95	2	1	MDF	ايرانی	سراميک	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/05	تهران پارس خ 196 غربی بین اردیبهشت و باقری	4	4	2	5,300,000,000 تومان	20	مسکونی	سنگ	شخصي	0	1	0	0	4	89	2	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/30	تهران پارس سجده ای شمالی	4	5	3	6,200,000,000 تومان	17	مسکونی	سنگ	شخصي	0	1	0	0	4	72	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	سراج كوچه شهبازی	4	5	1	13,200,000,000 تومان	4	تخلیه	سنگ	شخصي	1	0	0	0	3	150	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/01	تهرانپارس خ رشید جنوبی	4	3	4	13,000,000,000 تومان	30	تخلیه	سيمان	شخصي	1	0	0	0	1	114	3	1	MDF	فرنگی	سراميک	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/29	تهرانپارس خ بهار	4	4	2	7,500,000,000 تومان	17	تخلیه	سنگ	شخصي	1	1	0	0	همكف	84	1	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/08	شمس آباد میدان ملت	4	5	2	15,600,000,000 تومان	7	اجاره	سنگ	شخصي	1	0	0	0	1	156	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
